,screen_name,text,followers_count,favorite_count,retweet_count,created_at,location
13508,novitarokhmi,RT @Metro_TV: Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,168,0,21,2019-08-16 09:30:27,"Tulungagung, Jawa Timur"
13509,muchroom98_,"RT @Sahabatkalbar1: Ibukota RI pindah ke Kalimantan
#PidatoPresiden2019 https://t.co/9ObE5KpnO5",62,0,10,2019-08-16 09:30:07,"Ciputat, Indonesia"
13510,jlithenk_Syam,RT @Hamdyan87: Harus Dikaji Dulu secara mendalam pemindahan Ibukota. Harus.diitung juga untung ruginya. Benar pemerintah harus benar2 bijak…,276,0,48,2019-08-16 09:30:03,mBekasi
13511,jelitain,RT @Metro_TV: Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,1148,0,21,2019-08-16 09:30:02,"Bekasi, Jawa Barat"
13512,DidiHarbidi,@MenuWarteg Kalimantan. Jawa. #RCTI30 calon ibukota sama calon mantan ibukota,70,0,0,2019-08-16 09:30:01,"Ciamis, Jawa Barat, Indonesia"
13513,badonci,"RT @Rumono0410: JAKARTA saat ini dikelilingi kota² lainnya, yg disebut *JABODETABEK,*
atau Jakarta Bogor Depok Tangerang Bekasi.

Kalau *IB…",2720,0,16,2019-08-16 09:29:43,"Sinaloa, México"
13514,Fitrifatim,RT @Metro_TV: Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,624,0,21,2019-08-16 09:29:20,Jakarta-Indonesia
13515,jumadisakir,"RT @profrotigulung: Istilah baru,😎

Jika Ibukota pindah ke kaltim maka istilah JABODETABEK (Jakarta Bogor Depok Tangerang Bekasi) akan menj…",108,0,22,2019-08-16 09:29:18,
13516,rid_mayar,RT @Metro_TV: Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,264,0,21,2019-08-16 09:29:17,Indonesia
13517,handityatanjung,"RT @dusrimulya: Cerdas...

@jokowi tuh sarjana kehutanan..tp kya gak paham klo Kalimantan itu Paru-paru Dunia

Membuka Ibukota disana = Mem…",256,0,334,2019-08-16 09:29:15,"Bogor, Lampung, Karawang"
13518,Metro_TV,Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,10441368,76,21,2019-08-16 09:28:53,"ÜT:-6.186977, 106.759125"
13519,F_Depmann26,Pindah ibukota bisa iya or tidak,184,0,0,2019-08-16 09:28:39,
13520,FaishalNA,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",491,0,133,2019-08-16 09:28:31,*Kebumen-Yogyakarta*
13521,muharam_mizi,"@tvOneNews Pindahkan segera ibukota... 
Macet dan polusi teratasi...",2,0,0,2019-08-16 09:27:48,
13522,eugiannn,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",3881,0,133,2019-08-16 09:27:25,"Belgrade, Republic of Serbia"
13523,harjonoabi,"@detikcom @detikfinance kalau misalnya misi itu gagal yaitu mengurangi ketimpangan, apa mau dibalikin lagi ibukotan… https://t.co/Jlfhp7ADaR",287,0,0,2019-08-16 09:27:11,indonesia
13524,adre90113617,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",6,0,133,2019-08-16 09:26:56,
13525,yakubukay,Sisa-sisa kebebasan dalam bekerja akan direnggut dalam tiga hari kedepan. Selamat tinggal kenikmatan fana sementara… https://t.co/cHpdiSGW5A,728,0,0,2019-08-16 09:26:36,terang
13526,KimCotton225,baru pertengahan bulan gue itung pengeluran gue keliling kpp ibukota jakarta udah abis 500 ribu bangsaaaatttttt pan… https://t.co/AcxD7ktj4i,487,0,0,2019-08-16 09:26:24,
13527,lambaners,"@BappenasRI apasih urgensi nya pindahin ibukota? Bukannya urus bpjs, sekolahan malah ngurusin yg gak penting.",122,0,0,2019-08-16 09:26:14,
13528,fatinpane,"RT @dusrimulya: Cerdas...

@jokowi tuh sarjana kehutanan..tp kya gak paham klo Kalimantan itu Paru-paru Dunia

Membuka Ibukota disana = Mem…",907,0,334,2019-08-16 09:25:42,Indonesia
13529,JaliRachman1,@Airin_NZ Ibukota belum pindah aja sudh bnyak orang jakarta dikalimantan mbak!!,100,1,0,2019-08-16 09:25:24,"Kalimantan Timur, Indonesia"
13530,02fc71ba00c2451,"RT @dusrimulya: Cerdas...

@jokowi tuh sarjana kehutanan..tp kya gak paham klo Kalimantan itu Paru-paru Dunia

Membuka Ibukota disana = Mem…",381,0,334,2019-08-16 09:25:22,
13531,EmBemBem_,"RT @Hamdyan87: Kebijakan Pemerintah yang harus benar2 matang. Mulai dr Perencanaan, Kebutuhan, Narasi, pelaksanaan. Pemindahan Ibukota sang…",318,0,44,2019-08-16 09:25:01,di Pikiranmu
13532,AgusTin43567593,"RT @rmol_id: Jokowi Pindahkan Ibukota, Ketua MPR: Hati-hati, Persiapkan Dengan Matang! #KlikRMOLID #RepublikMerdeka https://t.co/YQzlndaV7m",11,0,3,2019-08-16 09:24:32,
13533,aghusdiansyah,"RT @IreneViena: Pemindahan Ibukota RI terkait upaya meningkatkan pangsa pasar China di sektor pembiayaan (kredit dari Bank China), infrastr…",399,0,226,2019-08-16 09:23:42,"South Sulawesi, Indonesia"
13534,Djekbocah1987,"RT @profrotigulung: Istilah baru,😎

Jika Ibukota pindah ke kaltim maka istilah JABODETABEK (Jakarta Bogor Depok Tangerang Bekasi) akan menj…",410,0,22,2019-08-16 09:23:41,"Singaraja, bali , Indonesia"
13535,sausauable,"@hafilova Wah enak nih Ibukota deket😂
Mudahan dibikin jalur kereta antar provinsi daaah",640,0,0,2019-08-16 09:23:24,Mim Ha Mim Dal
13536,randhhy,Menebak wilayah Kalimantan manakah yg akan jadi ibukota?🤔,136,0,0,2019-08-16 09:23:03,"South Borneo, Indonesia"
13537,RudiHrtn0,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",367,0,133,2019-08-16 09:22:50,PULAU ANDALAS
13538,rahes_97,"RT @MrReady3: Ijinkan saya juga untuk pindah ke Kalimantan Ibukota yg baru 😊

#BawangPutihPartaiMerah https://t.co/59Xm3a7UyV",52,0,73,2019-08-16 09:22:18,Java -Indonesia
13539,Tasyawa,@kompascom Klo alasannya pemeratAn. Ntar tiap 5tahun mungkin ibukota bakal berpindah pindah... Kok begini jd solusi… https://t.co/0D53v5DHGd,19,0,0,2019-08-16 09:22:00,
13540,leasofiasrd,"Megawati soekarno sebagai presiden tidak pindahkan ibukota,babu banyak gaya",2,0,0,2019-08-16 09:21:41,Jalan Pati No 10 Menteng
13541,muhfachmi13,"RT @fadlizon: Jokowi Pindahkan Ibukota Ke Kalimantan, Fadli Zon: Duitnya Dari Mana? https://t.co/eYrDDpomG9",991,0,258,2019-08-16 09:21:33,
13542,padja_tjiloeah,"RT @damnoise: Mau mindahin ibukota kemana pun, selama niat kelen buwat ngurus bangsa ini ngga dirobah. Ya percumi Aleando
#WedjanganJumat",603,0,4,2019-08-16 09:21:10,Batawi
13543,nicmorap,@Prambors @kresnajulio @Hannydinis Pindah ibukota gak semudah menjentikan ibujari,413,0,0,2019-08-16 09:21:03,"Surabaya, East Java, Indonesia"
13544,Rahmatakbarjfn,Ini ibukota pindah trs monasnya mo digotong kekalimantan?,909,1,0,2019-08-16 09:21:02,AnjayMabar
13545,dkarhita,hihihi... balapan formulanya sekalian perpisahan jkt bukan lagi Ibukota Negara... tepat sekali nies! https://t.co/LwPJc0DpLX,3926,0,0,2019-08-16 09:20:59,Nusantara
13546,UdanDanski,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",962,0,133,2019-08-16 09:20:47,Tasikmalaya
13547,RudiHrtn0,RT @temponewsroom: Presiden Jokowi meminta izin kepada seluruh rakyat Indonesia untuk pindah ibu kota ke Pulau Kalimantan. https://t.co/sGb…,367,0,1,2019-08-16 09:20:46,PULAU ANDALAS
13548,sean_husen,"RT @IreneViena: Pemindahan Ibukota RI terkait upaya meningkatkan pangsa pasar China di sektor pembiayaan (kredit dari Bank China), infrastr…",383,0,226,2019-08-16 09:20:44,
13549,maulana_nisman,"@fadlizon Kyknya kali ini sya agak spndapat dgn fadli zon....dari pada buat pindhin ibukota, lbh baik anggrannya bu… https://t.co/ZPvTHSGZzJ",0,1,0,2019-08-16 09:20:37,
13550,crishnady,"Adian: Biar Presiden yang Bicara Ibukota di Kalimantan Mana? @GesuriID #PDIPerjuangan
https://t.co/Pb9ZA4IUCb",2338,2,1,2019-08-16 09:20:30,"Semarang, Jawa Tengah"
13551,wbagusw,@Prambors @kresnajulio @Hannydinis Pindah ibukota tidak semudah pindah ke rumah mertua,34,0,0,2019-08-16 09:20:19,
13552,aprildesi21,"RT @TRANS7: Kejutan dalam pidato kenegaraan, Presiden Jokowi resmikan pemindahan Ibukota. #RedaksiSore https://t.co/sjzZAKyopi",36,0,34,2019-08-16 09:20:06,Indonesia
13553,rmol_id,"Jokowi Pindahkan Ibukota, Ketua MPR: Hati-hati, Persiapkan Dengan Matang! #KlikRMOLID #RepublikMerdeka https://t.co/YQzlndaV7m",99552,4,3,2019-08-16 09:20:01,Indonesia
13554,alvinyudistira,RT @fadlizon: Fadli Zon Nilai Perlu Kajian Serius Soal Rencana Pemindahan Ibukota  https://t.co/pNylKo6dOh,12061,0,10,2019-08-16 09:19:46,"-6.159564,106.84195 Jakarta"
13555,CheryNahla_,"Pemerintah seharusnya melihat risiko gagal bayar proyek² yg diinisiasi OBOR ini. Lihatlah Sri Lanka, setelah tidak… https://t.co/g2vMl1JJXu",3216,8,1,2019-08-16 09:19:42,🚫Akun Porno Pedo Auto Block🚫
13556,putusudarmasum2,"Presiden sudah putuskan pindah ibukota ke Kalimantan, eh ada yang masih ingin bertahan di Jakarta. Kira2 apa ya kepentingannya ?",8,0,1,2019-08-16 09:19:38,
13557,DSXL3,"RT @TofaGarisLurus: Udah dua tahun menjabat Gubernur, belum sekalipun @aniesbaswedan mengumpat. Bahkan masih 3 tahun lagi, rasanya tak ada…",1963,0,150,2019-08-16 09:19:30,
13558,Mozartius1,"RT @CH_chotimah: Hanya untuk diminta melakukan hal yg benar aja warganya sampe harus ke mahkamah agung.
Betul2 ini orang ga bisa diharap me…",93,0,305,2019-08-16 09:19:22,
13559,__rekkk,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",209,0,133,2019-08-16 09:18:22,
13560,ajiesetiawan_18,"RT @herrysw: Ada dua pengumuman yang besok, tepat pada HUT ke-74 RI, saya nantikan. 

1. Ibukota RI akan pindah ke kota mana di Kalimantan.…",121,0,25,2019-08-16 09:18:20,Subang
13561,Yuliawati0608,"@fadlizon Tolong demi anak cucu kita kelak, sounding u tolak pemindahan ibukota bila negara tdk punya modal maka akhirnya berhutang lagi.",22,0,0,2019-08-16 09:18:05,
13562,ggetzy,"@tempodotco #Bahwasanya, Saya tidda' sepakat apa yg suddah dinyataKen #Daripadda sodara @Fahrihamzah, saya malah je… https://t.co/iwINmSo4Jz",641,0,0,2019-08-16 09:18:03,"Negara Kesatuan Republik Indonesia, United of Republic of Indonesia"
13563,EdyMarlofvia,"RT @profrotigulung: Istilah baru,😎

Jika Ibukota pindah ke kaltim maka istilah JABODETABEK (Jakarta Bogor Depok Tangerang Bekasi) akan menj…",157,0,22,2019-08-16 09:17:42,Babelan bekasi 
13564,Andi_ZaKi,"Ini mau pindahin ibukota apa pindah kost2an sik??
Gampang amat modal nge-twit buat minta ijin pindah Ibukota??… https://t.co/lY0qIjXII4",4586,0,0,2019-08-16 09:17:01,"Dekat dengan apa yg kmu rasa,,"
13565,RivaAzhari5,"@fadlizon Saya mendukung pemindahan ibukota karena dampak URBANISASI sangat terasa didaerah sekitar Jakarta,,sawah… https://t.co/XE0RFcHQTV",5,0,0,2019-08-16 09:16:59,Bogor
13566,AiZZ4_Hilyy4,RT @Hamdyan87: Harus Dikaji Dulu secara mendalam pemindahan Ibukota. Harus.diitung juga untung ruginya. Benar pemerintah harus benar2 bijak…,1372,0,48,2019-08-16 09:16:48,
13567,personafikasii,Saya setuju pemindahan ibukota menjadi bagian dari proses pemerataan pembangunan dan distribusi kesejahteraan. Kala… https://t.co/CUFjUlatGl,937,0,0,2019-08-16 09:16:38,Pale Blue Dot
13568,Yuliawati0608,"@fadlizon Setuju!klo alasan pemindahan hanya u kurangi ketimpangan, hanya mengada2.ada byk cara atasi ketimpangan tanpa hrs pindah ibukota.",22,0,0,2019-08-16 09:16:30,
13569,ekpurwanto,Ibukota Indonesia Kalimantan 🤫🤫🤫https://t.co/IVMalKJo9T https://t.co/IVMalKJo9T,2516,0,0,2019-08-16 09:16:25,
13570,AiZZ4_Hilyy4,"RT @Hamdyan87: Kebijakan Pemerintah yang harus benar2 matang. Mulai dr Perencanaan, Kebutuhan, Narasi, pelaksanaan. Pemindahan Ibukota sang…",1372,0,44,2019-08-16 09:16:21,
13571,fitri_hndayan,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",110,0,133,2019-08-16 09:16:18,
13572,makaucok,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",196,0,133,2019-08-16 09:16:14,Nomaden
13573,afiahh,@Prambors @kresnajulio @Hannydinis Pindah ibukota itu tak semudah pindah ke lain hati ..... 🤣,492,0,0,2019-08-16 09:16:13,Jakarta
13574,kiasleo,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",613,0,133,2019-08-16 09:15:56,blok kaum
13575,RiyoWidianto1,"RT @dusrimulya: Cerdas...

@jokowi tuh sarjana kehutanan..tp kya gak paham klo Kalimantan itu Paru-paru Dunia

Membuka Ibukota disana = Mem…",452,0,334,2019-08-16 09:15:02,
13576,butirandjasdjus,@Prambors @kresnajulio @Hannydinis Pindah ibukota tak semudah ngejulid #SunsetTrip #PidatoPresiden2019,609,0,0,2019-08-16 09:14:55,Bogor
13577,yogi_syafaat,@Prambors @kresnajulio @Hannydinis Pindah ibukota tak semudah ngalahin thanos,251,0,0,2019-08-16 09:14:44,"Surakarta,indonesia"
13578,Tukangcuangki,#PidatoPresiden2019 pakde Jokowi menyampaikan ttg kepindahan ibukota ke kalimantan ya menurut gw sih masih jadi pro… https://t.co/7URG2cmk17,4,0,0,2019-08-16 09:14:39,deket kang galon
13579,freatik,Kalo Ibukota negara pindah ke Kalimantan jadi AniesB ikutan jadi gubernur di ibukota baru apa tetep jadi gubernur J… https://t.co/foyJpiN1JI,607,0,0,2019-08-16 09:14:34,
13580,omded_MU,@TheArieAir Calon ibukota yah..... Bu @CH_chotimah akan senang kalo ini betul 😃😆,829,0,0,2019-08-16 09:14:21,"Barru, Indonesia"
13581,Naufalakbary,"Ibukota baru udah ditetapin blom?
Ini juragan tanah di kalimantan masih dag dig dug kali ya",157,0,0,2019-08-16 09:14:18,"Karawang, Indonesia"
13582,marcelasnew,"RT @MrReady3: Ijinkan saya juga untuk pindah ke Kalimantan Ibukota yg baru 😊

#BawangPutihPartaiMerah https://t.co/59Xm3a7UyV",77,0,73,2019-08-16 09:14:05,INDONESIA
13583,nilamerah1,"RT @IreneViena: Pemindahan Ibukota RI terkait upaya meningkatkan pangsa pasar China di sektor pembiayaan (kredit dari Bank China), infrastr…",3780,0,226,2019-08-16 09:14:02,
13584,Merry14846144,"@tempodotco Selagi hidup Bung Karno sudah mau pindahkan ibukota ke kalimantan,, Yess,,,akhirnya impian Bung Karno terwujud.",3,0,0,2019-08-16 09:14:01,
13585,orenjwi,Hai penduduk ibukota wkwkw https://t.co/1Hrv7g33fE,446,1,0,2019-08-16 09:13:55,AREA 51
13586,Pam_Udji,"@detikcom Sastrawan bikin puisi aja, soal ibukota sudah ada kajiannya oleh orang tang kompeten",63,0,0,2019-08-16 09:13:44,
13587,rofiqsetiawan,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",225,0,133,2019-08-16 09:13:43,00:20:91:00:00:48
13588,awliyon,@potretnarasi @seanradeva anak ibukota millenial.,104,0,0,2019-08-16 09:13:34,Sean R
13589,hendrawarmanr,"@dkarhita Akhir 2021, UU DKI akan dicabut karena Ibukota Pindah, tdk ada Pilkada di DKI",608,1,0,2019-08-16 09:13:33,
13590,adhie_sn,"RT @profrotigulung: Istilah baru,😎

Jika Ibukota pindah ke kaltim maka istilah JABODETABEK (Jakarta Bogor Depok Tangerang Bekasi) akan menj…",185,0,22,2019-08-16 09:13:07,"Japara, Indramayu"
13591,heri015,"Mo di kalimantan, di jawa, terserah, yang penting duitnya ada, bukan dengan menambah tebal utang, kalau @Gerindra d… https://t.co/9kUDkpRX0o",573,0,0,2019-08-16 09:13:00,Bogor 
13592,Dwiyana_DKM,"RT @CH_chotimah: Hanya untuk diminta melakukan hal yg benar aja warganya sampe harus ke mahkamah agung.
Betul2 ini orang ga bisa diharap me…",13856,0,305,2019-08-16 09:12:59,
13593,BundaFay2,"RT @TofaGarisLurus: Udah dua tahun menjabat Gubernur, belum sekalipun @aniesbaswedan mengumpat. Bahkan masih 3 tahun lagi, rasanya tak ada…",646,0,150,2019-08-16 09:12:52,Indonesia
13594,ayhhym_,"Kaltim jadi ibukota, gw jadi artis ibukota dahhh 😂 wkkk",8,0,0,2019-08-16 09:12:49,
13595,bonisafer,"RT @fadlizon: Jokowi Pindahkan Ibukota Ke Kalimantan, Fadli Zon: Duitnya Dari Mana? https://t.co/eYrDDpomG9",353,0,258,2019-08-16 09:12:42,Indonesia
13596,rullystya,"Rencana pindahnya ibukota bisa pengalihan isu, problem rendahnya pertumbuhan ekonomi bisa diredam dengan dihembuska… https://t.co/ieO8RTSoh2",854,0,0,2019-08-16 09:12:41,Indonesia
13597,Soly894,"RT @MrReady3: Ijinkan saya juga untuk pindah ke Kalimantan Ibukota yg baru 😊

#BawangPutihPartaiMerah https://t.co/59Xm3a7UyV",78,0,73,2019-08-16 09:12:32,"Klaten, Jawa Tengah"
13598,awliyon,@potretnarasi Katanya sih anak ibukota.,104,0,0,2019-08-16 09:12:04,Sean R
13599,Endangsulastrri,Pulau Kalimantan terpilih menjadi Ibukota Indonesia yang baru. Jakarta sudah sumpek.,1245,0,0,2019-08-16 09:11:29,
13600,JVLEHA,"RT @Muhhaidarali: Salah satu contoh musisi yg tak terpengaruh bisingnya tren ibukota.
Lirik yg diciptakan menyesuaikan keresahan yg mungkin…",26000,0,4,2019-08-16 09:11:16,Yogyakarta/Jakarta/Singapore
13601,Aryprasetyo85,"RT @YeyenNursyipa: Jaman SMA debat persoalan pemindahan ibukota, dan akhirnya sekarang terealisasi https://t.co/zdageqMzqB",22832,0,4,2019-08-16 09:11:00,"Jakarta Pusat, DKI Jakarta"
13602,FarsyahIyyans,"@e100ss Ibukota pindah, Surabaya tambah ramai, hmm...",251,0,0,2019-08-16 09:10:43,"Kota Surabaya, Jawa Timur"
13603,YeyenNursyipa,"Jaman SMA debat persoalan pemindahan ibukota, dan akhirnya sekarang terealisasi https://t.co/zdageqMzqB",56,7,4,2019-08-16 09:10:41,"West Java, Indonesia"
13604,ollarrallo,"@diannadriani Mungkin,setelah kalimantan ibukota dipindahin ke padang,mari beramai-ramai ke padang 😊😊😊",764,1,0,2019-08-16 09:10:28,"Padang,Indonesia"
13605,oelphe_imoet,"Bahas tentang perpindahan ibukota, eh gubernur provinsi gue juga menyambut 😏 atas perpindahan tsb. Keliatan jelas k… https://t.co/1RJwgQxnzl",84,0,0,2019-08-16 09:10:11,"Kota Surabaya, East Java"
13606,busantaidong,"RT @MrReady3: Ijinkan saya juga untuk pindah ke Kalimantan Ibukota yg baru 😊

#BawangPutihPartaiMerah https://t.co/59Xm3a7UyV",271,0,73,2019-08-16 09:10:10,Fangirl
13607,NieSide27,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",143,0,133,2019-08-16 09:09:55,
13608,eizanfolks,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",1597,0,133,2019-08-16 09:09:38,Jakarta Capital Region
13609,amlptrk,Jadi rencananya ibukota mo dipindah ke mana gan,569,0,0,2019-08-16 09:09:35,
13610,HarunR05718,"RT @Hamdyan87: Kebijakan Pemerintah yang harus benar2 matang. Mulai dr Perencanaan, Kebutuhan, Narasi, pelaksanaan. Pemindahan Ibukota sang…",560,0,44,2019-08-16 09:09:32,"Kota Surabaya, Jawa Timur"
13611,Muhhaidarali,"Salah satu contoh musisi yg tak terpengaruh bisingnya tren ibukota.
Lirik yg diciptakan menyesuaikan keresahan yg m… https://t.co/oZkFIVgy7B",210,7,4,2019-08-16 09:09:25,"Yogyakarta, Indonesia"
13612,FaqihSyahrir,"RT @mpujayaprema: Apakah ibukota baru tak perlu UU? Keberadaan provinsi saja ada UU. Takutnya, kelak saat anak saya jadi presiden, ibukota…",576,0,14,2019-08-16 09:09:22,Banten Tangerang Selatan
13613,Mohamad54914406,@sandiuno Aduhh nyindir bang anies nihh jakarta macet gak beres ngelola ibukota wkwk,1,1,0,2019-08-16 09:09:18,
13614,urbbybae_,"RT @qnafess: Ibukota dah pindah gaessss
byeeee anak kampung jakartaa
DKI nya resmi dicabut ya [QnA]",24,0,1,2019-08-16 09:08:37,
13615,itulangka,"@mentaripagl — kanan kirinya kosong. Matanya menyipit melihat jalanan ibukota yang sesak oleh kemacetan.

 Sambil m… https://t.co/9idMLsaqP7",131,0,0,2019-08-16 09:08:28,"Jakarta Selatan, DKI Jakarta"
13616,uluwatu287,Siapa yg ngajak lo pindah? Jangan pernah kamu datang ke ibukota baru  ya nanti. Di jakarta aja kamu jadi ondel-onde… https://t.co/fN21m0NAWL,576,0,0,2019-08-16 09:08:11,"Jakarta, Indonesia"
13617,profrotigulung,"Istilah baru,😎

Jika Ibukota pindah ke kaltim maka istilah JABODETABEK (Jakarta Bogor Depok Tangerang Bekasi) akan… https://t.co/nVc3D2k8y3",887,51,22,2019-08-16 09:07:56,Indonesia
13618,awliyon,"@thelavienas Padahal katanya ""gUE aNaK iBuKoTa""",104,0,0,2019-08-16 09:07:37,Sean R
13619,sofeff,"RT @TRANS7: Kejutan dalam pidato kenegaraan, Presiden Jokowi resmikan pemindahan Ibukota. #RedaksiSore https://t.co/sjzZAKyopi",136,0,34,2019-08-16 09:07:34,"Jakarta Capital Region, Indone"
13620,kangmutas,"RT @CH_chotimah: Hanya untuk diminta melakukan hal yg benar aja warganya sampe harus ke mahkamah agung.
Betul2 ini orang ga bisa diharap me…",3901,0,305,2019-08-16 09:07:20,didepan gerbang kantor Twitter
13621,ROROMENDUT,RT @tempodotco: Presiden Jokowi meminta izin kepada seluruh rakyat Indonesia untuk pindah ibu kota ke Pulau Kalimantan. https://t.co/brUaSA…,58,0,10,2019-08-16 09:07:12,
13622,yogi_antara,"RT @TRANS7: Kejutan dalam pidato kenegaraan, Presiden Jokowi resmikan pemindahan Ibukota. #RedaksiSore https://t.co/sjzZAKyopi",81,0,34,2019-08-16 09:07:08,Gili trawangan NTB
13623,just_onoy,"RT @CH_chotimah: Hanya untuk diminta melakukan hal yg benar aja warganya sampe harus ke mahkamah agung.
Betul2 ini orang ga bisa diharap me…",409,0,305,2019-08-16 09:06:44,Janda (Jawa-Sunda) #NKRI 
